"","X1","X2","X3"
"380",376,"Donnell Harvey","$663,679"
"381",376,"Ruben Boumtje-Boumtje","$663,679"
"382",376,"Michael Ruffin","$663,679"
"383",382,"Mike James","$638,679"
"384",382,"Chris Andersen","$638,679"
"385",382,"Jeff Trepagnier","$638,679"
"386",382,"Tremaine Fowlkes","$638,679"
"387",382,"Mike Wilks","$638,679"
"388",382,"Jamison Brewer","$638,679"
"389",382,"Bobby Simmons","$638,679"
"390",382,"Loren Woods","$638,679"
"391",382,"Trenton Hassell","$638,679"
"392",382,"Jabari Smith","$638,679"
"393",382,"Jason Hart","$638,679"
"394",393,"Lonny Baxter","$636,679"
"395",393,"Mengke Bateer","$636,679"
"396",395,"Raul Lopez","$621,520"
"397",396,"Dan Langhi","$603,786"
"398",397,"Sean Marks","$596,295"
"399",398,"Alton Ford","$586,082"
"400",399,"Tamar Slay","$563,679"
"401",399,"Carlos Boozer","$563,679"
"402",399,"JR Bremer","$563,679"
"403",399,"Jamal Sampson","$563,679"
"404",399,"Jannero Pargo","$563,679"
"405",399,"Rasual Butler","$563,679"
"406",399,"Dan Gadzuric","$563,679"
"407",399,"Ronald Murray","$563,679"
"408",399,"Robert Archibald","$563,679"
"409",399,"Sam Clancy","$563,679"
"410",399,"Devin Brown","$563,679"
"411",399,"Roger Mason","$563,679"
"412",411,"Mikki Moore","$513,000"
"413",412,"Zendon Hamilton","$485,619"
"414",413,"Muggsy Bogues","$437,420"
"415",414,"Travis Hansen","$366,931"
"416",414,"Brandon Hunter","$366,931"
"417",414,"Linton Johnson","$366,931"
"418",414,"Jason Kapono","$366,931"
"419",414,"Jon Stefansson","$366,931"
"420",414,"Marquis Daniels","$366,931"
"421",414,"Francisco Elson","$366,931"
"422",414,"James Jones","$366,931"
"423",414,"Josh Moore","$366,931"
"424",414,"Luke Walton","$366,931"
"425",414,"Theron Smith","$366,931"
"426",414,"Jerome Beasley","$366,931"
"427",414,"Udonis Haslem","$366,931"
"428",414,"Keith McLeod","$366,931"
"429",414,"Richie Frahm","$366,931"
"430",414,"Keith Bogans","$366,931"
"431",414,"Zaza Pachulia","$366,931"
"432",414,"Kyle Korver","$366,931"
"433",414,"Willie Green","$366,931"
"434",414,"Darius Songaila","$366,931"
"435",414,"Alex Garcia","$366,931"
"436",414,"Ben Handlogten","$366,931"
"437",414,"Maurice Williams","$366,931"
"438",414,"Steve Blake","$366,931"
"439",438,"Paul Grant","$350,581"
"440",439,"Matt Carroll","$349,032"
"441",440,"Kaniel Dickens","$264,011"
"442",441,"Cherokee Parks","$228,946"
"443",442,"Tyrone Hill","$221,829"
"444",443,"Damone Brown","$202,508"
"445",444,"Quincy Lewis","$202,341"
"446",445,"Ben Davis","$176,369"
"447",446,"Rodney Buford","$145,686"
"448",447,"Tracy Murray","$143,537"
"449",448,"Slavko Vranes","$129,768"
"450",449,"Sean Lampley","$89,364"
"451",450,"Shane Heal","$75,615"
"452",451,"Torraye Braggs","$53,697"
"453",452,"Britton Johnsen","$44,748"
"454",453,"Jelani McCoy","$36,643"
"455",454,"Derrick Dial","$32,375"
