Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G
191,Brandon Hunter\huntebr01,PF,23,BOS,36,12,11.3,1.5,3.2,0.457,0,0.1,0,1.5,3.1,0.469,0.457,0.5,1.2,0.442,1.4,1.9,3.3,0.5,0.4,0,0.6,1.1,3.5
192,Lindsey Hunter\hunteli01,SG,33,DET,33,8,20,1.5,4.3,0.343,0.4,1.5,0.28,1.1,2.8,0.376,0.392,0.2,0.2,0.625,0.4,1.6,2,2.6,1.2,0.2,1,1.4,3.5
193,Steven Hunter\huntest01,C,22,ORL,59,23,13.4,1.4,2.6,0.529,0,0,,1.4,2.6,0.529,0.529,0.4,1.2,0.333,0.9,2,2.9,0.2,0.1,1.2,0.5,1.7,3.2
194,Zydrunas Ilgauskas\ilgauzy01,C,28,CLE,81,81,31.3,5.8,11.9,0.483,0,0.1,0.286,5.7,11.8,0.484,0.484,3.7,5,0.746,3.4,4.6,8.1,1.3,0.5,2.5,2,3.4,15.3
195,Allen Iverson*\iversal01,SG,28,PHI,48,47,42.5,9.1,23.4,0.387,1.2,4.1,0.286,7.9,19.3,0.408,0.412,7.1,9.5,0.745,0.7,3,3.7,6.8,2.4,0.1,4.4,1.8,26.4
196,Bobby Jackson\jacksbo01,SG,30,SAC,50,0,23.7,5.3,11.8,0.444,1.6,4.4,0.37,3.6,7.5,0.488,0.513,1.6,2.2,0.752,1.1,2.4,3.5,2.1,1,0.2,1.3,2.1,13.8
197,Jim Jackson\jacksji01,SF,33,HOU,80,80,39,4.8,11.3,0.424,2,5.1,0.4,2.8,6.2,0.444,0.514,1.3,1.6,0.843,0.7,5.4,6.1,2.8,1.1,0.3,2.2,2.8,12.9
198,Marc Jackson\jacksma02,PF,29,PHI,22,13,27.2,3.2,7.8,0.415,0,0,0,3.2,7.7,0.418,0.415,2.9,3.7,0.79,2,3.7,5.7,0.8,0.5,0.3,1.1,2,9.4
199,Mark Jackson\jacksma01,PG,38,HOU,42,3,13.7,0.8,2.4,0.34,0.2,1,0.171,0.6,1.4,0.458,0.375,0.7,0.9,0.718,0.2,1.4,1.7,2.8,0.4,0,1.3,1,2.5
200,Stephen Jackson\jacksst02,SF,25,ATL,80,78,36.8,6.7,15.8,0.425,1.8,5.3,0.34,4.9,10.4,0.469,0.483,2.9,3.7,0.785,1.2,3.4,4.6,3.1,1.8,0.3,2.8,2.7,18.1
201,Casey Jacobsen\jacobca01,SF,22,PHO,78,13,23.4,1.9,4.6,0.417,1,2.3,0.417,1,2.3,0.417,0.521,1.2,1.4,0.82,0.5,2,2.6,1.3,0.6,0.1,0.9,1.8,6
202,Jerome James\jamesje01,C,28,SEA,65,24,15.2,2,4,0.498,0,0,,2,4,0.498,0.498,1,1.5,0.66,1.2,2.3,3.5,0.5,0.3,0.9,1.3,2.8,5
203,LeBron James\jamesle01,SG,19,CLE,79,79,39.5,7.9,18.9,0.417,0.8,2.7,0.29,7.1,16.1,0.438,0.438,4.4,5.8,0.754,1.3,4.2,5.5,5.9,1.6,0.7,3.5,1.9,20.9
204,Mike James\jamesmi01,PG,28,TOT,81,55,27.1,3.4,8.1,0.414,1.3,3.5,0.377,2,4.6,0.441,0.495,1.3,1.6,0.811,0.3,2.5,2.9,4.2,1.2,0,1.5,1.9,9.3
204,Mike James\jamesmi01,PG,28,BOS,55,55,30.6,3.9,9.3,0.418,1.6,4.1,0.381,2.3,5.2,0.447,0.502,1.4,1.7,0.8,0.4,2.8,3.2,4.4,1.3,0,1.5,2.1,10.7
204,Mike James\jamesmi01,PG,28,DET,26,0,19.7,2.3,5.7,0.401,0.8,2.1,0.364,1.5,3.5,0.424,0.469,1,1.2,0.844,0.3,1.9,2.2,3.7,1,0,1.6,1.7,6.3
205,Antawn Jamison\jamisan01,SF,27,DAL,82,2,29,6,11.1,0.535,0.2,0.5,0.4,5.8,10.6,0.541,0.543,2.7,3.6,0.748,2.8,3.5,6.3,0.9,1,0.4,1,2.1,14.8
206,Marko Jaric\jaricma01,PG,25,LAC,58,50,30.3,3.2,8.2,0.388,0.9,2.6,0.34,2.3,5.6,0.41,0.441,1.3,1.7,0.733,0.8,2.3,3,4.8,1.6,0.3,2,2.3,8.5
207,Chris Jefferies\jeffech01,SF-SG,23,TOT,21,2,9.3,1.3,3.4,0.375,0.8,2,0.405,0.5,1.4,0.333,0.493,0.6,1,0.65,0.2,1.1,1.4,0.3,0.2,0.3,0.9,1.7,4
207,Chris Jefferies\jeffech01,SG,23,TOR,2,0,4,1.5,3,0.5,0.5,1.5,0.333,1,1.5,0.667,0.583,0.5,0.5,1,0,0.5,0.5,0.5,0,0,0.5,0,4
207,Chris Jefferies\jeffech01,SF,23,CHI,19,2,9.8,1.3,3.5,0.364,0.8,2.1,0.41,0.4,1.4,0.296,0.485,0.6,1,0.632,0.3,1.2,1.5,0.3,0.2,0.4,0.9,1.9,4
208,Richard Jefferson\jefferi01,SF,23,NJN,82,82,38.2,6.8,13.6,0.498,0.6,1.6,0.364,6.2,12,0.516,0.519,4.4,5.7,0.763,1.3,4.3,5.7,3.8,1.1,0.3,2.4,2.7,18.5
209,Jared Jeffries\jeffrja01,PF,22,WAS,82,38,23.3,2.2,5.7,0.377,0.1,0.4,0.167,2.1,5.4,0.392,0.383,1.3,2.1,0.614,2.2,3,5.2,1.1,0.6,0.3,1.3,2.6,5.7
210,Britton Johnsen\johnsbr01,C,24,ORL,20,4,14.5,0.9,3,0.288,0.1,0.6,0.083,0.8,2.4,0.34,0.297,0.4,0.8,0.438,0.8,1.5,2.3,0.6,0.4,0.1,0.7,1.4,2.1
211,Anthony Johnson\johnsan02,PG,29,IND,73,7,21.9,2.3,5.6,0.406,0.6,1.7,0.336,1.7,4,0.436,0.456,1,1.3,0.798,0.4,1.4,1.8,2.8,0.9,0.1,1,1.9,6.2
212,Avery Johnson\johnsav01,PG,38,GSW,46,1,13.8,1.7,4.3,0.402,0,0.1,0,1.7,4.3,0.408,0.402,1.1,1.7,0.667,0.1,0.7,0.7,2.4,0.6,0.1,1.1,0.7,4.6
213,DerMarr Johnson\johnsde03,SF,23,NYK,21,1,13.7,1.7,4.6,0.371,0.6,1.7,0.361,1.1,2.9,0.377,0.438,1.3,1.5,0.903,0.2,1.6,1.9,0.5,0.4,0.3,0.8,1.5,5.4
214,Ervin Johnson\johnser02,C,36,MIN,66,47,14.6,0.8,1.6,0.534,0,0,0,0.8,1.5,0.539,0.534,0.3,0.4,0.607,0.9,2.6,3.5,0.4,0.4,0.7,0.5,2.4,1.9
215,Joe Johnson\johnsjo02,SG,22,PHO,82,77,40.6,6.8,15.7,0.43,1,3.3,0.305,5.8,12.4,0.463,0.462,2.1,2.8,0.75,1,3.7,4.7,4.4,1.1,0.3,2.4,2.2,16.7
216,Linton Johnson\johnsli01,SF,23,CHI,41,20,17.9,1.8,5,0.355,0.2,0.8,0.212,1.6,4.1,0.382,0.372,0.5,0.9,0.595,1.4,3,4.5,0.7,0.9,0.8,0.9,2.2,4.2
217,Dahntay Jones\jonesda02,SG,23,MEM,20,0,7.7,0.8,2.7,0.283,0.1,0.2,0.25,0.7,2.5,0.286,0.292,0.3,0.6,0.455,0.4,0.8,1.2,0.6,0.3,0.3,0.6,1.2,1.8
218,Damon Jones\jonesda01,PG,27,MIL,82,26,24.6,2.6,6.4,0.401,1.2,3.3,0.359,1.4,3.1,0.446,0.494,0.7,0.9,0.764,0.2,1.9,2.1,5.8,0.4,0,1.3,1.1,7
219,Eddie Jones\jonesed02,SG,32,MIA,81,81,37,5.8,14.3,0.409,2.2,5.9,0.37,3.7,8.4,0.437,0.486,3.4,4.1,0.835,0.5,3.3,3.8,3.2,1.1,0.4,1.6,2.8,17.3
220,Fred Jones\jonesfr01,SG,24,IND,81,2,18.6,1.5,3.8,0.395,0.3,1.1,0.303,1.2,2.7,0.432,0.439,1.5,1.8,0.832,0.3,1.2,1.6,2.1,0.8,0.2,0.9,1.6,4.9
221,James Jones\jonesja02,SF,23,IND,6,0,4.3,0.3,1.5,0.222,0.2,0.7,0.25,0.2,0.8,0.2,0.278,0.3,0.3,1,0,0.3,0.3,0,0.2,0,0,0.2,1.2
222,Jumaine Jones\jonesju01,SG,24,BOS,42,2,8.9,0.8,2.3,0.344,0.3,1,0.295,0.5,1.2,0.385,0.411,0.3,0.5,0.609,0.6,1,1.6,0.3,0.3,0.2,0.5,1.1,2.2
223,Popeye Jones\jonespo01,PF,33,GSW,5,0,2,0,0.4,0,0,0,,0,0.4,0,0,0,0,,0.2,0,0.2,0,0,0,0,0.4,0
224,Chris Kaman\kamanch01,C,21,LAC,82,61,22.5,2.4,5.3,0.46,0,0,0,2.4,5.3,0.462,0.46,1.2,1.7,0.697,1.5,4.1,5.6,1,0.3,0.9,1.9,2.6,6.1
225,Jason Kapono\kaponja01,SF,22,CLE,41,3,10.4,1.3,3.1,0.403,0.5,1.1,0.477,0.8,2.1,0.365,0.484,0.5,0.6,0.833,0.5,0.9,1.3,0.3,0.3,0,0.5,1,3.5
226,Jason Kidd*\kiddja01,PG,30,NJN,67,66,36.6,5.5,14.3,0.384,1.4,4.4,0.321,4.1,9.9,0.411,0.433,3.1,3.7,0.827,1.3,5.1,6.4,9.2,1.8,0.2,3.2,1.6,15.5
227,Andrei Kirilenko\kirilan01,PF,22,UTA,78,78,37.1,5.3,11.9,0.443,0.9,2.6,0.338,4.4,9.4,0.471,0.479,5,6.4,0.79,2.9,5.2,8.1,3.1,1.9,2.8,2.8,2.2,16.5
228,Kerry Kittles\kittlke01,SG,29,NJN,82,82,34.7,5.3,11.7,0.453,1.2,3.4,0.351,4.1,8.3,0.493,0.503,1.3,1.7,0.787,0.7,3.3,4,2.5,1.5,0.5,1.2,1.8,13.1
229,Brevin Knight\knighbr01,PG,28,TOT,56,13,18.5,1.9,4.4,0.427,0,0.1,0.25,1.8,4.3,0.433,0.431,0.9,1.2,0.754,0.3,1.8,2,3.6,1.5,0,1.3,1.9,4.7
229,Brevin Knight\knighbr01,PG,28,PHO,3,0,6.3,0.3,1,0.333,0,0,,0.3,1,0.333,0.333,0,0,,0,1,1,1.3,1,0.3,1,0.3,0.7
229,Brevin Knight\knighbr01,PG,28,WAS,32,12,18.7,1.8,4.3,0.42,0,0.2,0.2,1.8,4.2,0.429,0.424,0.6,0.8,0.704,0.3,1.6,1.9,3.2,1.6,0,1.4,1.6,4.3
229,Brevin Knight\knighbr01,PG,28,MIL,21,1,20,2.2,5,0.438,0,0.1,0.333,2.1,4.9,0.441,0.443,1.4,1.8,0.789,0.1,2.1,2.3,4.7,1.4,0,1.2,2.7,5.9
230,Kyle Korver\korveky01,SF,22,PHI,74,0,11.9,1.6,4.4,0.352,1.1,2.8,0.391,0.5,1.6,0.283,0.476,0.3,0.3,0.792,0.4,1.1,1.5,0.5,0.3,0.1,0.6,1.4,4.5
231,Toni Kukoc\kukocto01,PF,35,MIL,73,0,20.8,2.9,6.9,0.417,0.7,2.3,0.292,2.2,4.6,0.479,0.465,2,2.7,0.729,0.8,2.9,3.7,2.7,0.8,0.3,1.5,1.5,8.4
232,Christian Laettner\laettch01,PF,34,WAS,48,18,20.5,2.5,5.3,0.465,0.1,0.4,0.286,2.4,4.9,0.481,0.477,0.8,1,0.8,1,3.8,4.8,1.9,0.8,0.6,0.9,2.1,5.9
233,Raef LaFrentz\lafrera01,C,27,BOS,17,1,19.3,3.4,7.3,0.46,0.5,2.4,0.2,2.9,4.9,0.583,0.492,0.6,0.8,0.769,1.8,2.9,4.6,1.4,0.5,0.8,0.6,2.8,7.8
234,Maciej Lampe\lampema01,C,18,PHO,21,0,10.7,2,4.2,0.489,0,0.2,0,2,4,0.512,0.489,0.5,0.6,0.769,0.4,1.7,2.1,0.4,0.1,0.1,0.7,1.3,4.6
235,Sean Lampley\lamplse01,SF,24,GSW,10,0,6.3,1.3,2,0.65,0,0,,1.3,2,0.65,0.65,0.8,1.2,0.667,0.2,0.9,1.1,0.2,0,0.1,0.3,0.2,3.4
236,Dan Langhi\langhda01,SF,26,TOT,6,0,6.2,0.8,2.3,0.357,0.2,0.3,0.5,0.7,2,0.333,0.393,0.3,0.3,1,0,0.7,0.7,0,0,0,0.3,1.2,2.2
236,Dan Langhi\langhda01,SF,26,GSW,4,0,4.3,0.5,1.5,0.333,0,0,,0.5,1.5,0.333,0.333,0.5,0.5,1,0,0.8,0.8,0,0,0,0.5,1.3,1.5
236,Dan Langhi\langhda01,SF,26,MIL,2,0,10,1.5,4,0.375,0.5,1,0.5,1,3,0.333,0.438,0,0,,0,0.5,0.5,0,0,0,0,1,3.5
237,Rusty LaRue\larueru01,PG,30,GSW,4,0,5.5,0.3,0.8,0.333,0.3,0.3,1,0,0.5,0,0.5,0.3,0.5,0.5,0,0.8,0.8,0.5,0.5,0,1,0.5,1
238,Voshon Lenard\lenarvo01,SG,30,DEN,73,70,30.6,5.4,12.8,0.422,1.5,4,0.367,3.9,8.8,0.447,0.479,2,2.5,0.791,0.6,2.1,2.7,2.1,0.8,0.2,1.4,2.4,14.2
239,Quincy Lewis\lewisqu01,SF,26,MIN,14,0,4.6,0.5,1.4,0.35,0.1,0.4,0.4,0.4,1.1,0.333,0.4,0,0,,0.1,0.4,0.5,0.1,0.1,0.1,0.2,0.7,1.1
240,Rashard Lewis\lewisra02,SF,24,SEA,80,80,36.6,6.7,15.4,0.435,1.8,4.8,0.376,4.9,10.5,0.463,0.494,2.6,3.4,0.763,1.7,4.8,6.5,2.2,1.2,0.7,1.7,2.9,17.8
241,Randy Livingston\livinra01,PG,28,LAC,4,0,12,0.5,2.5,0.2,0,0.8,0,0.5,1.8,0.286,0.2,1,1.5,0.667,0.5,1.3,1.8,1,0.5,0,1,1.8,2
242,Raul Lopez\lopezra01,PG,23,UTA,82,11,19.7,2.7,6.3,0.431,0.3,1,0.294,2.4,5.3,0.458,0.456,1.2,1.4,0.863,0.3,1.6,1.9,3.7,0.8,0,2.1,2.4,7
243,Tyronn Lue\luety01,PG,26,ORL,76,69,30.7,4.1,9.4,0.433,1.1,2.8,0.383,3,6.6,0.453,0.489,1.3,1.7,0.771,0.3,2.1,2.5,4.2,0.8,0.1,1.6,2.4,10.5
244,George Lynch\lynchge01,SF,33,NOH,78,51,21.8,1.9,4.8,0.397,0.6,1.8,0.309,1.4,3,0.449,0.455,0.4,0.7,0.667,1.2,2.8,4,1.5,0.6,0.2,0.8,2,4.8
245,Mark Madsen\madsema01,C,28,MIN,72,12,17.3,1.4,2.8,0.495,0,0.1,0,1.4,2.8,0.51,0.495,0.8,1.6,0.483,1.9,1.9,3.8,0.4,0.5,0.3,0.7,2.4,3.6
246,Corey Maggette\maggeco01,SF,24,LAC,73,72,36,6.2,13.9,0.447,1,3.2,0.329,5.2,10.7,0.482,0.485,7.2,8.5,0.848,1.3,4.6,5.9,3.1,0.9,0.2,2.8,3,20.7
247,Jamaal Magloire\magloja01,C,25,NOH,82,82,33.9,4.7,9.9,0.473,0,0,0,4.7,9.9,0.474,0.473,4.3,5.7,0.751,3.3,7.1,10.3,1,0.5,1.2,2.5,3.4,13.6
248,Karl Malone*\malonka01,PF,40,LAL,42,42,32.7,4.6,9.5,0.483,0,0,0,4.6,9.5,0.484,0.483,4,5.4,0.747,1.5,7.3,8.7,3.9,1.2,0.5,2.5,2.8,13.2
249,Stephon Marbury\marbust01,PG,26,TOT,81,81,40.2,7.4,17.1,0.431,1.1,3.4,0.318,6.3,13.7,0.46,0.463,4.4,5.4,0.817,0.7,2.5,3.2,8.9,1.6,0.1,3.1,2.1,20.2
249,Stephon Marbury\marbust01,PG,26,PHO,34,34,41.6,7.7,17.8,0.432,1.1,3.5,0.314,6.6,14.4,0.461,0.463,4.3,5.4,0.795,0.6,2.9,3.4,8.3,1.9,0.1,2.9,2.2,20.8
249,Stephon Marbury\marbust01,PG,26,NYK,47,47,39.1,7.1,16.6,0.431,1.1,3.3,0.321,6.1,13.3,0.458,0.463,4.4,5.3,0.833,0.8,2.3,3.1,9.3,1.4,0.1,3.2,2.1,19.8
250,Shawn Marion\mariosh01,SF,25,PHO,79,79,40.7,7.5,17,0.44,1.1,3.4,0.34,6.3,13.6,0.465,0.474,2.9,3.4,0.851,2.7,6.6,9.3,2.7,2.1,1.3,2,2.6,19
251,Donyell Marshall\marshdo01,PF,30,TOT,82,74,36.4,5.7,12.4,0.461,1.6,4,0.403,4.1,8.5,0.488,0.525,1.6,2.2,0.736,2.6,7.3,9.9,1.5,1.1,1.5,1.4,3,14.7
251,Donyell Marshall\marshdo01,PF,30,CHI,16,8,25.5,3.6,8.5,0.419,0.7,1.7,0.407,2.9,6.8,0.422,0.46,0.9,1.3,0.7,1.8,4.4,6.2,1.8,0.8,1.3,1.4,2.9,8.7
251,Donyell Marshall\marshdo01,PF,30,TOR,66,66,39.1,6.3,13.4,0.467,1.8,4.5,0.403,4.4,8.9,0.5,0.535,1.8,2.5,0.741,2.8,8,10.7,1.4,1.2,1.6,1.4,3,16.2
252,Darrick Martin\martida01,PG,32,MIN,16,0,10.8,1.3,4.2,0.299,0.4,1.6,0.231,0.9,2.6,0.341,0.343,0.6,0.6,1,0.1,0.3,0.4,1.4,0.1,0.1,0.4,1.4,3.4
253,Kenyon Martin\martike01,PF,26,NJN,65,62,34.6,6.8,13.8,0.488,0.1,0.4,0.28,6.6,13.5,0.494,0.492,3.1,4.5,0.684,2,7.4,9.5,2.5,1.5,1.3,2.6,3.5,16.7
254,Jamal Mashburn\mashbja01,SF,31,NOH,19,18,38.4,8.2,20.9,0.392,1,3.5,0.284,7.2,17.4,0.414,0.416,3.4,4.2,0.813,1,5.2,6.2,2.5,0.7,0.3,1.9,2.2,20.8
255,Desmond Mason\masonde01,SF,26,MIL,82,31,30.9,5,10.6,0.472,0.1,0.5,0.231,4.9,10.1,0.483,0.477,4.3,5.6,0.769,1.1,3.2,4.4,1.9,0.7,0.3,1.8,2.3,14.4
256,Roger Mason\masonro01,SG,23,TOT,26,3,12.6,1.2,3.8,0.327,0.5,1.5,0.333,0.7,2.3,0.322,0.393,0.7,0.8,0.864,0,1.2,1.2,1,0.4,0.2,0.8,1.4,3.7
256,Roger Mason\masonro01,SG,23,CHI,3,0,14.3,0.3,3.7,0.091,0.3,2,0.167,0,1.7,0,0.136,0,0,,0,1,1,1,0.3,0,0.7,1.7,1
256,Roger Mason\masonro01,SG,23,TOR,23,3,12.4,1.3,3.8,0.356,0.5,1.4,0.364,0.8,2.3,0.352,0.425,0.8,1,0.864,0,1.2,1.2,1,0.4,0.3,0.8,1.3,4
257,Tony Massenburg\masseto01,PF,36,SAC,59,0,13.4,1.8,3.7,0.475,0,0,0,1.8,3.7,0.477,0.475,0.7,1.1,0.683,1,2.2,3.2,0.5,0.2,0.3,0.8,2.4,4.3
258,Walter McCarty\mccarwa01,PF,29,BOS,77,23,24.7,2.6,6.8,0.388,1.8,4.8,0.374,0.9,2,0.42,0.519,0.8,1.1,0.756,0.4,2.7,3.1,1.6,0.9,0.3,1.2,2.3,7.9
259,Amal McCaskill\mccasam01,C,30,PHI,59,3,10.8,0.8,2,0.402,0,0,0,0.8,2,0.405,0.402,0.3,0.5,0.704,0.8,1.4,2.3,0.3,0.2,0.3,0.4,1.5,1.9
260,Jelani McCoy\mccoyje01,C,26,CLE,2,0,6,0,0,,0,0,,0,0,,,0,0,,0.5,1.5,2,0,0,0,0.5,2,0
261,Antonio McDyess\mcdyean01,PF,29,TOT,42,20,22.1,3,6.4,0.47,0,0,,3,6.4,0.47,0.47,0.9,1.6,0.551,1.7,4.5,6.1,0.9,0.9,0.6,1.4,2.8,6.9
261,Antonio McDyess\mcdyean01,PF,29,NYK,18,6,23.4,3.6,7.9,0.458,0,0,,3.6,7.9,0.458,0.458,1.2,2.1,0.579,1.7,4.9,6.6,1.1,0.7,0.6,1.5,2.6,8.4
261,Antonio McDyess\mcdyean01,PF,29,PHO,24,14,21.1,2.5,5.3,0.484,0,0,,2.5,5.3,0.484,0.484,0.7,1.3,0.516,1.6,4.1,5.8,0.7,1,0.5,1.3,3,5.8
262,Tracy McGrady*\mcgratr01,SG,24,ORL,67,67,39.9,9.7,23.4,0.417,2.6,7.7,0.339,7.1,15.7,0.455,0.473,5.9,7.5,0.796,1.4,4.6,6,5.5,1.4,0.6,2.7,1.9,28
263,Jeff McInnis\mcinnje01,SG-PG,29,TOT,70,57,33.8,4.8,10.7,0.447,0.7,1.8,0.362,4.1,8.9,0.465,0.478,1.6,2,0.797,0.5,2,2.5,6.1,1,0.1,1.7,2.3,11.8
263,Jeff McInnis\mcinnje01,SG,29,POR,39,26,32.5,5,10.7,0.471,0.4,1.2,0.319,4.6,9.5,0.491,0.489,1.5,1.9,0.763,0.4,2,2.4,5,0.9,0.1,1.6,2.4,11.9
263,Jeff McInnis\mcinnje01,PG,29,CLE,31,31,35.4,4.5,10.7,0.417,1,2.6,0.388,3.5,8.1,0.426,0.464,1.8,2.2,0.836,0.5,2.1,2.6,7.5,1.2,0.1,1.9,2.2,11.7
264,Aaron McKie\mckieaa01,SF,31,PHI,75,41,28.2,3.5,7.7,0.459,1,2.3,0.436,2.5,5.4,0.469,0.524,1.1,1.5,0.757,0.6,2.8,3.4,2.6,1.1,0.3,1.4,1.9,9.2
265,Keith McLeod\mcleoke01,PG,24,MIN,33,0,11.8,0.8,2.5,0.329,0,0.3,0.1,0.8,2.2,0.361,0.335,1,1.3,0.767,0.2,0.9,1,1.8,0.5,0,0.9,1.2,2.7
266,Stanislav Medvedenko\medvest01,PF,24,LAL,68,38,21.2,3.5,7.9,0.441,0,0,0,3.5,7.9,0.444,0.441,1.3,1.7,0.767,2.2,2.9,5,0.8,0.6,0.3,0.9,2.8,8.3
267,Ron Mercer\mercero01,SG,27,SAS,39,0,13.2,2.3,5.4,0.427,0.1,0.2,0.286,2.3,5.2,0.431,0.431,0.3,0.4,0.765,0.3,1,1.3,0.6,0.4,0.1,0.7,0.9,5
268,Chris Mihm\mihmch01,C-PF,24,TOT,76,17,17.5,2.4,5,0.488,0,0,,2.4,5,0.488,0.488,1.4,2.2,0.663,2.1,3.4,5.4,0.3,0.5,0.8,1.2,2.7,6.3
268,Chris Mihm\mihmch01,PF,24,CLE,22,1,17.8,2.7,5.8,0.465,0,0,,2.7,5.8,0.465,0.465,1.5,2.2,0.708,2.1,4.2,6.4,0.5,0.4,1,1.1,2.6,6.9
268,Chris Mihm\mihmch01,C,24,BOS,54,16,17.4,2.4,4.7,0.5,0,0,,2.4,4.7,0.5,0.5,1.4,2.2,0.644,2,3,5.1,0.2,0.5,0.8,1.2,2.8,6.1
269,Darius Miles\milesda01,SF,22,TOT,79,56,26.3,4.6,9.5,0.485,0.1,0.5,0.175,4.5,9,0.502,0.489,1.6,2.4,0.642,1.4,3.1,4.5,2.1,0.8,0.8,1.6,2.1,10.9
269,Darius Miles\milesda01,SF,22,CLE,37,16,24,3.9,8.9,0.432,0.1,0.8,0.167,3.7,8.1,0.458,0.44,1.1,1.9,0.542,1.3,3.2,4.5,2.2,0.7,0.7,1.5,2.3,8.9
269,Darius Miles\milesda01,SF,22,POR,42,40,28.4,5.3,10,0.526,0,0.2,0.2,5.2,9.8,0.534,0.528,2,2.9,0.702,1.5,3,4.6,2,1,0.8,1.8,2,12.6
270,Darko Milicic\milicda01,C,18,DET,34,0,4.7,0.5,1.9,0.262,0,0,0,0.5,1.9,0.266,0.262,0.4,0.7,0.583,0.3,0.9,1.3,0.2,0.2,0.4,0.4,1,1.4
271,Andre Miller\millean02,PG,27,DEN,82,82,34.6,5.2,11.5,0.457,0.1,0.8,0.185,5.1,10.7,0.477,0.463,4.2,5,0.832,1.5,2.9,4.5,6.1,1.7,0.3,2.6,2.4,14.8
272,Brad Miller\millebr01,PF,27,SAC,72,53,36.4,5.2,10.2,0.51,0.2,0.5,0.316,5,9.6,0.521,0.518,3.6,4.6,0.778,2.7,7.7,10.3,4.3,0.9,1.2,2,3.4,14.1
273,Mike Miller\millemi01,SF,23,MEM,65,65,27.2,4.2,9.5,0.438,1.2,3.3,0.372,2.9,6.2,0.474,0.503,1.6,2.2,0.723,0.6,2.7,3.3,3.6,0.9,0.2,1.6,2.5,11.1
274,Oliver Miller\milleol01,C,33,MIN,48,1,10.5,1.1,2.1,0.53,0,0,0,1.1,2.1,0.535,0.53,0.3,0.5,0.652,1,1.8,2.7,0.8,0.4,0.5,0.7,1.9,2.5
275,Reggie Miller*\millere01,SG,38,IND,80,80,28.2,3.3,7.4,0.438,1.7,4.2,0.401,1.6,3.3,0.485,0.551,1.8,2.1,0.885,0.2,2.1,2.4,3.1,0.8,0.1,0.9,1.2,10
276,Yao Ming*\mingya01,C,23,HOU,82,82,32.8,6.5,12.5,0.522,0,0,0,6.5,12.5,0.523,0.522,4.4,5.4,0.809,2.4,6.6,9,1.5,0.3,1.9,2.5,3.3,17.5
277,Cuttino Mobley\moblecu01,SG,28,HOU,80,80,40.4,5.8,13.5,0.426,2.1,5.3,0.39,3.7,8.3,0.448,0.501,2.2,2.7,0.811,0.5,4,4.5,3.2,1.3,0.4,2.3,2.2,15.8
278,Nazr Mohammed\mohamna01,C,26,TOT,80,24,20.1,3.1,5.9,0.521,0,0,,3.1,5.9,0.521,0.521,1.3,2.1,0.592,2.2,3.7,5.9,0.5,0.7,0.7,1.2,2.4,7.4
278,Nazr Mohammed\mohamna01,C,26,ATL,53,1,17.7,2.6,5.3,0.493,0,0,,2.6,5.3,0.493,0.493,1.3,2.1,0.627,1.9,3.1,5,0.4,0.4,0.5,1,2.1,6.5
278,Nazr Mohammed\mohamna01,C,26,NYK,27,23,24.9,4,7.1,0.563,0,0,,4,7.1,0.563,0.563,1.1,2.2,0.525,2.9,4.8,7.7,0.6,1.2,0.9,1.5,3,9.1
279,Jerome Moiso\moisoje01,PF,25,TOR,35,1,11.9,1.1,2.4,0.476,0,0,0,1.1,2.4,0.482,0.476,0.6,1.1,0.579,1.2,2.1,3.2,0.2,0.5,0.3,0.7,1.2,2.9
280,Mikki Moore\mooremi01,PF-C,28,TOT,32,0,12.3,1.6,3.1,0.505,0,0,,1.6,3.1,0.505,0.505,0.9,1.1,0.857,0.9,1.7,2.6,0.6,0.2,0.4,0.7,2,4.1
280,Mikki Moore\mooremi01,C,28,NJN,4,0,2.5,0.3,1.3,0.2,0,0,,0.3,1.3,0.2,0.2,0,0,,0.3,0.3,0.5,0,0,0,0,0.3,0.5
280,Mikki Moore\mooremi01,PF,28,UTA,28,0,13.8,1.8,3.4,0.521,0,0,,1.8,3.4,0.521,0.521,1.1,1.3,0.857,1,1.9,2.9,0.7,0.3,0.5,0.8,2.3,4.6
281,Alonzo Mourning*\mournal01,C,33,NJN,12,0,17.9,2.8,5.9,0.465,0,0,,2.8,5.9,0.465,0.465,2.5,2.8,0.882,0.7,1.6,2.3,0.7,0.2,0.5,0.8,2.7,8
282,Troy Murphy\murphtr01,PF,23,GSW,28,0,21.8,3.8,8.7,0.44,0.2,0.6,0.294,3.6,8.1,0.451,0.451,2.1,2.9,0.75,1.7,4.5,6.2,0.7,0.4,0.6,1.2,2.1,10
283,Lamond Murray\murrala01,SF,30,TOR,33,4,15.7,2.3,6.5,0.353,0.6,1.8,0.35,1.7,4.7,0.355,0.402,0.7,1.1,0.686,0.4,2.3,2.7,0.8,0.5,0.2,1.2,1.4,6
284,Ronald Murray\murraro01,PG,24,SEA,82,18,24.6,4.7,11.2,0.425,0.8,2.8,0.293,3.9,8.4,0.469,0.462,2,2.9,0.715,0.5,1.9,2.5,2.5,1,0.3,1.8,1.9,12.4
