Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G
346,Chris Paul\paulch01,PG,33,HOU,21,21,33.9,5.7,13.6,0.42,2,5.9,0.339,3.7,7.7,0.481,0.493,3,3.8,0.788,0.7,4,4.6,8,2,0.3,3.1,2.6,16.4
347,Cameron Payne\payneca01,PG,24,CHI,26,12,18.2,2.3,5.7,0.403,0.6,2.1,0.273,1.7,3.6,0.479,0.453,0.8,1,0.88,0.4,1.4,1.8,2.8,0.7,0.2,1.2,1.6,6
348,Elfrid Payton\paytoel01,PG,24,NOP,6,6,25.3,4,8.5,0.471,0.5,1.2,0.429,3.5,7.3,0.477,0.5,1.2,1.8,0.636,1.2,4,5.2,5.3,0.8,0.2,2,2.7,9.7
349,Theo Pinson\pinsoth01,SG,23,BRK,3,0,5,0,1,0,0,0.7,0,0,0.3,0,0,0.7,0.7,1,0,0.3,0.3,1.3,0,0,0,0,0.7
350,Mason Plumlee\plumlma01,C,28,DEN,27,1,18.1,2.9,4.9,0.598,0,0.1,0.333,2.9,4.8,0.605,0.602,1.1,2.5,0.456,2.2,3.3,5.4,2.1,1.1,1,1.5,3.1,7
351,Miles Plumlee\plumlmi01,C,30,ATL,16,0,9.7,1.9,2.8,0.682,0,0,,1.9,2.8,0.682,0.682,1,1.8,0.571,1,1.3,2.3,0.9,0.4,0.3,0.6,0.8,4.8
352,Jakob Poeltl\poeltja01,C,23,SAS,24,3,13.9,2.5,3.8,0.648,0,0,,2.5,3.8,0.648,0.648,1,1.4,0.697,2.4,2.5,4.9,1,0.2,0.6,0.8,1.5,5.9
353,Quincy Pondexter\pondequ01,SF,30,SAS,23,0,6.1,0.6,1.1,0.5,0.1,0.4,0.3,0.4,0.7,0.625,0.558,0.9,1.1,0.84,0.2,1,1.1,0.4,0.3,0,0.3,0.7,2.2
354,Otto Porter\porteot01,SF,25,WAS,25,25,29.5,4.6,9.5,0.487,1.4,3.8,0.368,3.2,5.7,0.566,0.561,1,1.3,0.781,1,4.7,5.6,2,1.5,0.6,0.9,1.5,11.7
355,Bobby Portis\portibo01,PF,23,CHI,5,4,26.2,4,9.8,0.408,0.8,2.6,0.308,3.2,7.2,0.444,0.449,1.4,2.2,0.636,1.6,8,9.6,1.8,0.4,1,1.2,3.2,10.2
356,Dwight Powell\poweldw01,C,27,DAL,22,0,16.7,3.2,5.4,0.597,0.3,1.6,0.2,2.9,3.8,0.762,0.626,2.4,3.1,0.779,1.2,3.1,4.3,1.1,0.6,0.6,1,2.7,9.2
357,Norman Powell\powelno01,SG,25,TOR,11,2,14.9,1.8,3.8,0.476,0.8,2,0.409,1,1.8,0.55,0.583,0.5,0.7,0.75,0.2,1.8,2,0.9,0.5,0.1,0.7,1.5,5
358,Alex Poythress\poythal01,PF,25,ATL,13,1,15,2,3.8,0.531,0.4,1.1,0.357,1.6,2.7,0.6,0.582,0.6,1.3,0.471,1.5,2.2,3.8,0.8,0.2,0.4,0.6,2.4,5
359,Zhou Qi\qizh01,PF,23,HOU,1,0,1,1,1,1,0,0,,1,1,1,1,0,0,,0,0,0,0,0,0,0,0,2
360,Ivan Rabb\rabbiv01,PF,21,MEM,9,0,6.3,0.9,1.4,0.615,0,0.1,0,0.9,1.3,0.667,0.615,0.3,0.6,0.6,0.4,1.7,2.1,0.7,0.1,0.1,0.9,1.3,2.1
361,Julius Randle\randlju01,C,24,NOP,29,9,27.4,7.1,12.8,0.555,0.6,1.8,0.327,6.5,11,0.592,0.578,4.4,6.2,0.713,2.5,6.9,9.4,2.8,0.6,0.6,2.5,3.3,19.2
362,J.J. Redick\redicjj01,SG,34,PHI,28,15,30.9,6.2,14.1,0.439,2.8,7.8,0.356,3.4,6.3,0.542,0.538,3.2,3.4,0.938,0.3,2,2.3,3,0.2,0.2,1.6,2.1,18.4
363,Davon Reed\reedda01,SG,23,IND,3,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0.3,0
364,Josh Richardson\richajo01,SG,25,MIA,25,25,35,6.5,16,0.405,2.7,6.7,0.401,3.8,9.3,0.408,0.489,3.2,3.7,0.849,0.9,3,3.9,3.4,1.2,0.6,2,3.2,18.8
365,Malachi Richardson\richama01,SG,23,TOR,13,0,5.5,0.5,1.5,0.316,0.4,1.2,0.313,0.1,0.2,0.333,0.447,0.2,0.2,0.667,0.1,0.7,0.8,0,0.1,0,0.6,0.6,1.5
366,Austin Rivers\riverau01,SG,26,WAS,27,2,23.3,2.6,6.7,0.394,1.1,3.6,0.306,1.5,3,0.5,0.478,0.9,1.5,0.561,0.4,2,2.4,2,0.6,0.3,1.3,2.5,7.2
367,Devin Robinson\robinde01,SF,23,WAS,2,0,9,2,3.5,0.571,0,0,,2,3.5,0.571,0.571,1,1.5,0.667,1,2,3,0.5,1,0.5,0,1,5
368,Duncan Robinson\robindu01,PF,24,MIA,4,0,7.3,0.5,1.5,0.333,0.5,1.5,0.333,0,0,,0.5,0,0,,0,1.3,1.3,0,0.3,0,0,0.3,1.5
369,Glenn Robinson\robingl02,SF,25,DET,24,16,16,1.7,4.4,0.39,0.5,1.5,0.306,1.3,2.9,0.435,0.443,0.9,1.1,0.846,0.3,1.2,1.5,0.5,0.3,0.2,0.5,1,4.8
370,Jerome Robinson\robinje01,SG,21,LAC,8,0,5,1.1,2.3,0.5,0.6,1.1,0.556,0.5,1.1,0.444,0.639,0,0,,0,0.4,0.4,0.1,0,0,0.1,0.8,2.9
371,Mitchell Robinson\robinmi01,C,20,NYK,26,12,17.6,2.1,3.3,0.647,0,0,,2.1,3.3,0.647,0.647,0.7,1.2,0.531,2.2,1.9,4.1,0.6,0.7,1.9,0.6,3.3,4.9
372,Rajon Rondo\rondora01,PG,32,LAL,11,2,25.3,3.6,8,0.455,0.8,1.9,0.429,2.8,6.1,0.463,0.506,0.4,0.7,0.5,0.9,3.6,4.5,6.5,1.2,0,2.3,2.3,8.5
373,Derrick Rose\rosede01,PG,30,MIN,25,6,29.7,7.1,14.6,0.488,1.6,3.4,0.476,5.5,11.2,0.491,0.542,2.6,3,0.842,0.8,2.3,3,4.5,0.6,0.3,1.8,1.2,18.4
374,Terrence Ross\rosste01,SG,27,ORL,27,0,25.6,5.3,11.8,0.453,2.2,5.6,0.391,3.1,6.2,0.509,0.546,1.3,1.5,0.854,0.1,2.6,2.8,1.8,0.9,0.4,1.3,2,14.1
375,Terry Rozier\roziete01,PG,24,BOS,26,2,22.8,3.2,8.2,0.394,1.4,3.8,0.367,1.8,4.4,0.417,0.479,0.8,1.2,0.7,0.5,3.8,4.3,2.4,0.8,0.3,0.7,1.6,8.7
376,Ricky Rubio\rubiori01,PG,28,UTA,28,28,29.6,4.6,11.5,0.399,1.4,4.4,0.325,3.1,7.1,0.444,0.461,2.5,3,0.833,0.3,3.1,3.4,6.1,1.5,0.2,3,2.9,13.1
377,D'Angelo Russell\russeda01,PG,22,BRK,28,28,29.3,7,17,0.414,2.4,6.8,0.36,4.6,10.3,0.449,0.485,1.6,2.1,0.746,0.6,3.3,3.9,5.9,1.3,0.3,2.8,1.7,18.1
378,Domantas Sabonis\sabondo01,C,22,IND,25,1,24.6,5.5,8.6,0.639,0.2,0.2,0.833,5.3,8.4,0.633,0.65,2.9,3.8,0.76,2.3,7.3,9.6,3.1,0.6,0.6,2.6,3.2,14.2
379,Dario Saric\saricda01,PF,24,TOT,26,13,26.6,3.8,9.2,0.41,1.5,4.5,0.322,2.3,4.7,0.496,0.49,1.7,1.8,0.896,1.6,4.5,6.1,1.6,0.4,0.2,1.4,2.5,10.7
379,Dario Saric\saricda01,PF,24,PHI,13,13,30.5,3.7,10.2,0.364,1.6,5.4,0.3,2.1,4.8,0.435,0.443,2.1,2.3,0.9,1.6,5,6.6,2,0.3,0.2,1.9,3,11.1
379,Dario Saric\saricda01,PF,24,MIN,13,0,22.8,3.8,8.2,0.467,1.3,3.7,0.354,2.5,4.5,0.559,0.547,1.2,1.4,0.889,1.5,4,5.5,1.2,0.5,0.2,0.9,2,10.2
380,Tomas Satoransky\satorto01,SG,27,WAS,27,5,17.4,1.9,4,0.477,0.4,1.1,0.355,1.5,2.8,0.526,0.528,1.2,1.3,0.917,0.5,1.4,2,3,0.7,0.2,0.7,1.6,5.4
381,Dennis Schroder\schrode01,PG,25,OKC,25,9,29.4,6.3,14.8,0.427,1.4,4.1,0.343,4.9,10.7,0.459,0.474,2.7,3.1,0.872,0.6,3.8,4.4,5,1.2,0.2,2.8,2.5,16.8
382,Mike Scott\scottmi01,PF,30,LAC,27,0,15.3,1.9,4.4,0.417,1.1,2.7,0.403,0.8,1.8,0.438,0.538,0.2,0.2,0.833,0.6,3.3,3.8,1,0.4,0.2,0.6,1.8,5
383,Thabo Sefolosha\sefolth01,SF,34,UTA,14,0,10.6,1,1.9,0.538,0.4,1,0.357,0.6,0.9,0.75,0.635,0.4,0.7,0.6,0.1,2.4,2.5,0.6,0.7,0.1,0.6,0.9,2.8
384,Wayne Selden\seldewa01,SG,24,MEM,21,0,16.4,2.4,5.7,0.429,0.8,2.2,0.34,1.7,3.4,0.486,0.496,0.7,0.8,0.882,0.5,1,1.4,1.4,0.4,0.2,0.9,1.7,6.3
385,Collin Sexton\sextoco01,PG,20,CLE,27,17,29.9,6.2,13.8,0.449,0.9,1.9,0.451,5.3,11.9,0.449,0.48,2.4,2.7,0.878,0.6,2.5,3.1,2.6,0.4,0.1,2.3,2.5,15.6
386,Landry Shamet\shamela01,SG,21,PHI,28,2,21,2.6,6.2,0.425,1.7,4.5,0.378,0.9,1.7,0.553,0.563,0.9,1,0.828,0.2,1.1,1.4,1,0.4,0.1,0.5,1.8,7.9
387,Iman Shumpert\shumpim01,SG,28,SAC,22,20,25.6,3.3,7.6,0.435,1.9,4.8,0.39,1.5,2.9,0.508,0.557,1,1.1,0.875,0.4,2.6,3,1.8,1.3,0.3,0.8,2.5,9.5
388,Pascal Siakam\siakapa01,PF,24,TOR,29,28,29.9,5.8,9.5,0.615,0.7,1.9,0.352,5.2,7.6,0.679,0.649,2.2,2.9,0.774,1.3,5,6.3,2.8,1,0.7,1.4,3,14.6
389,Ben Simmons\simmobe01,PG,22,PHI,27,27,33.2,6.2,10.8,0.577,0,0,,6.2,10.8,0.577,0.577,3,5.1,0.58,2,7,9,7.9,1.4,0.8,3.5,2.7,15.4
390,Jonathon Simmons\simmojo02,SG,29,ORL,25,7,21.7,2.5,7.4,0.342,0.5,2.2,0.236,2,5.2,0.388,0.378,1.7,2,0.84,0.5,1.8,2.4,2.2,0.5,0.4,1.2,1.7,7.2
391,Anfernee Simons\simonan01,SG,19,POR,5,0,6.8,1,3,0.333,0,1,0,1,2,0.5,0.333,0.2,0.8,0.25,0,1,1,0.2,0,0,0.6,0.2,2.2
392,Marcus Smart\smartma01,SG,24,BOS,26,6,24.4,2.1,5.5,0.382,1,3.4,0.307,1.1,2.2,0.5,0.476,1.2,1.6,0.732,0.7,1.9,2.6,4.1,1.6,0.5,1.3,2.5,6.4
393,Dennis Smith\smithde03,PG,21,DAL,20,20,28.5,5.1,11.6,0.44,1.4,3.9,0.359,3.7,7.7,0.481,0.5,1.9,2.9,0.667,0.6,2.2,2.8,4.2,1.2,0.5,3.2,2.6,13.5
394,Ish Smith\smithis01,PG,30,DET,22,0,24.4,3.9,9.3,0.415,1.1,3.5,0.329,2.7,5.9,0.465,0.476,0.4,0.5,0.667,0,1.9,1.9,3,0.5,0.3,1.1,2.4,9.2
395,J.R. Smith\smithjr01,SG,33,CLE,11,4,20.2,2.5,7.2,0.342,1.1,3.5,0.308,1.4,3.6,0.375,0.418,0.7,0.9,0.8,0,1.6,1.6,1.9,1,0.3,1,1.7,6.7
396,Jason Smith\smithja02,C,32,TOT,13,1,10.4,1.2,3.1,0.375,0.3,0.8,0.364,0.8,2.2,0.379,0.425,0.8,0.9,0.833,1.1,2.1,3.2,0.9,0.1,0.4,0.6,1.6,3.4
396,Jason Smith\smithja02,C,32,WAS,12,1,10.8,1.3,3.1,0.405,0.3,0.8,0.4,0.9,2.3,0.407,0.459,0.8,1,0.833,0.9,2.2,3.1,1,0.1,0.4,0.6,1.8,3.7
396,Jason Smith\smithja02,F-C,32,MIL,1,0,5,0,3,0,0,1,0,0,2,0,0,0,0,,3,1,4,0,0,0,1,0,0
397,Tony Snell\snellto01,SG,27,MIL,26,1,16.8,2.1,5.1,0.417,1.1,3.1,0.35,1,2,0.519,0.523,0.9,1,0.889,0.4,1.5,1.8,0.7,0.4,0.2,0.3,1.1,6.2
398,Ray Spalding\spaldra01,PF,21,DAL,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
399,Omari Spellman\spellom01,PF,21,ATL,22,8,18.2,2.2,5.8,0.386,0.9,2.7,0.317,1.4,3,0.448,0.461,1,1.3,0.75,1.9,2.5,4.5,1,0.8,0.6,0.7,1.5,6.3
400,Nik Stauskas\stausni01,SG,25,POR,27,0,16.6,2.3,5.6,0.42,1.1,3.1,0.365,1.2,2.4,0.492,0.523,0.9,1,0.889,0.3,1.4,1.7,1.6,0.3,0.1,1,0.9,6.7
401,D.J. Stephens\stephdj01,SG,28,MEM,1,0,7,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,0,0,0,0,1,0,1,0,2
402,Lance Stephenson\stephla01,SG,28,LAL,27,0,14.4,2.7,6.4,0.425,0.9,2.4,0.354,1.9,4,0.468,0.491,0.6,0.7,0.85,0.5,2.6,3.1,1.7,0.7,0.1,1.2,1.4,7
403,Edmond Sumner\sumneed01,PG,23,IND,7,0,4,0.3,1,0.286,0.1,0.4,0.333,0.1,0.6,0.25,0.357,0,0.3,0,0.3,0.1,0.4,0.1,0.1,0,0.4,0.6,0.7
404,Caleb Swanigan\swanica01,PF,21,POR,11,0,9.6,0.9,3,0.303,0.1,0.4,0.25,0.8,2.6,0.31,0.318,0.4,0.5,0.8,1,2.7,3.7,0.5,0.4,0,1,1.4,2.3
405,Jayson Tatum\tatumja01,SF,20,BOS,26,26,31,6.1,13,0.469,1.9,4.5,0.419,4.2,8.5,0.495,0.541,2.5,3,0.844,1.3,5.1,6.3,1.9,1,0.5,1.5,2.3,16.6
406,Jeff Teague\teaguje01,PG,30,MIN,21,21,31.4,3.8,9.7,0.392,0.9,2.7,0.333,2.9,7,0.415,0.439,3.1,3.6,0.868,0.3,2.1,2.4,8,1.1,0.5,2.4,2.3,11.7
407,Garrett Temple\templga01,SG,32,MEM,26,26,31.8,3.6,8.2,0.443,1.6,4.2,0.373,2,3.9,0.52,0.54,1.7,2,0.827,0.4,2.8,3.2,1.4,1.1,0.3,1.2,3.1,10.5
408,Milos Teodosic\teodomi01,PG,31,LAC,13,0,9.8,1.2,2.5,0.5,0.8,1.7,0.455,0.5,0.8,0.6,0.656,0.3,0.5,0.571,0.2,1,1.2,2.1,0.2,0.1,1.2,1.7,3.5
409,Jared Terrell\terreja01,SG,23,MIN,1,0,21,1,8,0.125,1,2,0.5,0,6,0,0.188,1,2,0.5,0,1,1,1,2,1,2,2,4
410,Daniel Theis\theisda01,C,26,BOS,16,2,13.8,2.7,4.9,0.551,0.4,1.1,0.333,2.3,3.8,0.617,0.59,0.6,1,0.563,1.3,2,3.3,0.9,0.2,0.6,0.7,2.8,6.3
411,Khyri Thomas\thomakh01,SG,22,DET,5,0,5.4,0.6,1.8,0.333,0.4,1.2,0.333,0.2,0.6,0.333,0.444,0.2,0.4,0.5,0.4,1,1.4,0.6,0,0,0.4,0.2,1.8
412,Lance Thomas\thomala01,PF,30,NYK,11,5,15.2,1.3,3.7,0.341,0.5,1.5,0.294,0.8,2.2,0.375,0.402,0.9,1,0.909,0.4,1.8,2.2,0.5,0.6,0.3,0.5,2,3.9
413,Klay Thompson\thompkl01,SG,28,GSW,28,28,34.6,8.9,19.7,0.454,2.8,7.8,0.361,6.1,11.9,0.515,0.525,2,2.5,0.814,0.3,3.7,4,1.9,1,0.7,2.1,1.9,22.7
414,Tristan Thompson\thomptr01,C,27,CLE,27,27,30.3,5.2,9.5,0.551,0,0,,5.2,9.5,0.551,0.551,1.5,2.5,0.612,5,6.6,11.6,2.1,0.8,0.4,1.5,2.3,12
415,Sindarius Thornwell\thornsi01,SG,24,LAC,13,0,6.5,0.4,0.8,0.455,0.1,0.4,0.2,0.3,0.5,0.667,0.5,0.3,0.3,1,0,1.2,1.2,0.5,0.1,0.2,0.4,1.2,1.2
416,Anthony Tolliver\tollian01,PF,33,MIN,17,0,16.2,1.5,3.5,0.433,1.3,3.2,0.407,0.2,0.4,0.667,0.617,0.4,0.7,0.583,0.4,2,2.4,0.7,0.4,0.5,0.6,1.7,4.8
417,Karl-Anthony Towns\townska01,C,23,MIN,27,27,33.6,7.7,15.6,0.495,1.9,4.6,0.403,5.9,11,0.534,0.555,4.2,4.9,0.857,3.3,8.6,11.9,2.4,0.9,1.7,3.4,3.7,21.6
418,Gary Trent\trentga02,SG,20,POR,3,0,6.7,1.3,4.3,0.308,0.7,1.7,0.4,0.7,2.7,0.25,0.385,0,0.7,0,0,1.3,1.3,0,0,0,0.3,0.3,3.3
419,Allonzo Trier\trieral01,SG,23,NYK,27,3,23.3,3.8,8.1,0.47,0.7,1.7,0.391,3.1,6.4,0.491,0.511,3,3.6,0.816,0.6,2.5,3.1,1.9,0.4,0.4,1.9,1.6,11.3
420,P.J. Tucker\tuckepj01,PF,33,HOU,26,26,34.6,2.7,6.4,0.416,1.8,4.6,0.395,0.8,1.8,0.468,0.557,0.4,0.6,0.733,1.3,4.8,6.2,1,1.2,0.4,0.9,3,7.5
421,Evan Turner\turneev01,PG,30,POR,26,0,25.6,3.5,7.5,0.462,0.2,1.1,0.143,3.3,6.4,0.515,0.472,1,1.6,0.619,0.6,4.4,5,4.2,0.7,0.3,2,2.1,8.1
422,Myles Turner\turnemy01,C,22,IND,26,26,27.8,4.9,10,0.494,0.4,1.5,0.275,4.5,8.4,0.534,0.515,1.7,2.4,0.714,1.3,5.4,6.7,1.6,0.4,2.8,1.8,2.7,12
423,Ekpe Udoh\udohek01,C,31,UTA,19,0,5.7,0.8,0.9,0.889,0,0,,0.8,0.9,0.889,0.889,0.3,0.5,0.5,0.2,0.9,1.1,0.4,0.1,0.5,0.3,0.9,1.9
424,Tyler Ulis\ulisty01,PG,23,CHI,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
425,Jonas Valanciunas\valanjo01,C,26,TOR,29,10,19.2,5,8.8,0.573,0.3,1,0.3,4.7,7.8,0.609,0.59,2.7,3.2,0.819,1.8,5.4,7.2,1,0.4,0.8,1.3,2.8,13
426,Fred VanVleet\vanvlfr01,PG,24,TOR,25,4,24.2,3.4,8.3,0.411,1.4,4,0.347,2,4.2,0.472,0.495,1,1.4,0.765,0.4,1.9,2.3,4.4,0.9,0.1,1.3,1.6,9.2
427,Noah Vonleh\vonleno01,PF,23,NYK,28,21,25.6,2.9,5.8,0.497,0.8,1.8,0.44,2.1,4,0.523,0.565,1.7,2.3,0.75,1.8,6.3,8.1,2,0.8,0.9,1.3,2.7,8.2
428,Nikola Vucevic\vucevni01,C,28,ORL,27,27,30.7,8.5,15.7,0.541,1.2,3,0.4,7.3,12.8,0.574,0.579,2.3,2.8,0.84,2.5,9,11.5,3.7,1,1,2.1,2,20.6
429,Dwyane Wade\wadedw01,SG,37,MIA,19,0,26,5.5,13.1,0.418,1.6,4.5,0.349,3.9,8.6,0.454,0.478,2.4,3.5,0.672,1.1,2.6,3.6,3.9,0.6,0.6,2.4,1.9,14.9
430,Moritz Wagner\wagnemo01,C,21,LAL,5,0,4.2,0.6,2.6,0.231,0.4,1.2,0.333,0.2,1.4,0.143,0.308,0.4,0.8,0.5,0,0.8,0.8,0.8,0.2,0,0.4,0.8,2
431,Kemba Walker\walkeke02,PG,28,CHO,26,26,34.7,8.6,19.7,0.437,3.2,9.1,0.354,5.4,10.6,0.507,0.519,5.3,6.5,0.827,0.4,4,4.4,6.2,1.4,0.4,2.6,1.7,25.8
432,John Wall\walljo01,PG,28,WAS,25,25,34.2,7.5,17.1,0.438,1.6,5,0.315,5.9,12.1,0.488,0.484,3.9,5.8,0.676,0.5,3,3.5,8.3,1.6,1,3.4,2.3,20.4
433,Tyrone Wallace\wallaty01,PG,24,LAC,18,0,7.3,1.4,3,0.463,0,0.3,0,1.4,2.7,0.51,0.463,0.5,1,0.5,0.1,0.8,0.9,0.6,0.2,0.1,0.3,0.9,3.3
434,Taurean Waller-Prince\princta02,SF,24,ATL,21,20,28.7,5.2,12.1,0.431,2.4,6.6,0.367,2.8,5.5,0.509,0.531,2.1,2.6,0.833,0.3,3.7,4,2.3,1.1,0.3,2.6,3,15
435,Brad Wanamaker\wanambr01,PG,29,BOS,9,0,7.7,1.2,2.4,0.5,0.3,0.8,0.429,0.9,1.7,0.533,0.568,0.6,0.7,0.833,0,1,1,1.6,0.2,0,0.7,0.2,3.3
436,T.J. Warren\warretj01,SF,25,PHO,22,15,28.9,6.8,13.2,0.514,1.7,3.9,0.43,5.1,9.3,0.549,0.578,2.2,2.5,0.857,0.7,3.3,4,1.3,0.9,0.8,1.1,2.6,17.4
437,Yuta Watanabe\watanyu01,SG,24,MEM,2,0,6,0,0.5,0,0,0.5,0,0,0,,0,1,1,1,0,2,2,0,0,0.5,0.5,0,1
438,Thomas Welsh\welshth01,C,22,DEN,5,0,2.4,0.4,0.6,0.667,0.2,0.4,0.5,0.2,0.2,1,0.833,0,0,,0,0.6,0.6,0.4,0,0,0.2,0.2,1
439,Russell Westbrook\westbru01,PG,30,OKC,17,17,33.6,8.6,19.4,0.447,1.1,5.1,0.218,7.5,14.2,0.529,0.476,3.7,6,0.618,1.3,9.3,10.6,10.2,2,0.1,4.4,3.5,22.1
440,Derrick White\whitede01,PG,24,SAS,19,8,20.5,2.3,5.8,0.387,0.4,1.5,0.241,1.9,4.3,0.439,0.419,0.7,0.9,0.778,0.3,2.5,2.8,3.5,0.8,0,1.4,1.5,5.6
441,Okaro White\whiteok01,PF,26,WAS,2,0,2,0,0.5,0,0,0.5,0,0,0,,0,0,0,,0.5,0.5,1,0,0,0,0,0,0
442,Hassan Whiteside\whiteha01,C,29,MIA,22,22,26.9,5.6,10.7,0.523,0.1,0.5,0.167,5.5,10.1,0.543,0.528,2.3,4.8,0.472,4.1,9.5,13.7,0.8,0.6,2.9,1.7,3.1,13.5
443,Andrew Wiggins\wiggian01,SF,23,MIN,23,23,33,6,15.3,0.392,1.9,5,0.371,4.1,10.3,0.403,0.453,2.1,3,0.721,0.7,3.2,3.9,2.2,1.3,0.7,1.7,2,16
444,C.J. Williams\willicj01,SG,28,MIN,6,0,8.8,0.8,2.3,0.357,0,1,0,0.8,1.3,0.625,0.357,0,0,,0,0.3,0.3,0.5,0.2,0,0.5,1.7,1.7
445,Johnathan Williams\willijo04,C,23,LAL,6,0,14.2,1.8,3.2,0.579,0,0,,1.8,3.2,0.579,0.579,0.2,0.8,0.2,1.8,1.7,3.5,0.7,0.2,0.5,0.3,3.2,3.8
446,Kenrich Williams\willike04,SF,24,NOP,7,0,4.6,0.4,1.1,0.375,0.1,0.4,0.333,0.3,0.7,0.4,0.438,0,0,,0,0.7,0.7,0,0,0,0.1,1,1
447,Lou Williams\willilo02,SG,32,LAC,26,0,25.2,5.5,13.9,0.398,1.2,3.6,0.344,4.3,10.3,0.416,0.442,4.9,5.2,0.941,0.5,2,2.6,4.5,0.5,0.1,2.3,0.9,17.2
448,Marvin Williams\willima02,PF,32,CHO,25,25,25.2,3.2,7.6,0.419,1.6,4.7,0.35,1.6,3,0.527,0.526,0.7,1.1,0.643,0.9,4.4,5.3,1,0.8,0.7,0.6,1.8,8.8
449,Robert Williams\williro04,C,21,BOS,10,0,5.9,0.9,1.3,0.692,0,0,,0.9,1.3,0.692,0.692,0.2,0.4,0.5,0.8,1.4,2.2,0.1,0.1,0.9,0,0.8,2
450,Troy Williams\willitr02,SF,24,SAC,15,0,15.1,2.5,5,0.493,0.9,2.3,0.412,1.5,2.7,0.561,0.587,0.5,0.9,0.615,0.5,2.3,2.7,0.5,0.6,0.3,0.3,1.9,6.4
451,D.J. Wilson\wilsodj01,PF,22,MIL,2,0,9.5,2.5,3.5,0.714,1.5,2.5,0.6,1,1,1,0.929,0.5,1,0.5,0,0.5,0.5,0,1,0,0.5,1.5,7
452,Justise Winslow\winslju01,PF,22,MIA,22,10,28.8,4.1,10.1,0.405,1.3,3.4,0.392,2.8,6.7,0.412,0.471,1.7,2.5,0.704,1.1,4.2,5.3,3.5,1,0.4,2.1,2.5,11.2
453,Christian Wood\woodch01,PF,23,MIL,6,0,6.2,1.5,2.8,0.529,0.3,0.7,0.5,1.2,2.2,0.538,0.588,0.8,1,0.833,0.7,2,2.7,0.3,0,0,0.3,0.3,4.2
454,Delon Wright\wrighde01,PG,26,TOR,24,0,16,2.3,5.2,0.432,0.8,1.9,0.413,1.5,3.3,0.443,0.508,0.6,0.6,1,0.7,1.4,2.1,1.5,0.7,0.3,0.7,0.8,5.9
455,Guerschon Yabusele\yabusgu01,PF,23,BOS,14,0,5.4,0.6,1.8,0.32,0.1,0.7,0.2,0.4,1.1,0.4,0.36,0.5,0.6,0.875,0.5,0.6,1.1,0.4,0.3,0.1,0.1,0.9,1.8
456,Thaddeus Young\youngth01,PF,30,IND,27,27,28.9,4.7,9.4,0.502,0.3,1.3,0.265,4.4,8.1,0.539,0.52,0.9,1.6,0.548,1.9,3.7,5.5,1.4,1.4,0.4,1.2,2.2,10.6
457,Trae Young\youngtr01,PG,20,ATL,26,26,29.3,5.5,14.7,0.373,1.3,5.5,0.243,4.1,9.1,0.451,0.419,3.2,4,0.781,0.5,2.3,2.8,7.2,0.7,0.3,4,1.4,15.4
458,Cody Zeller\zelleco01,C,26,CHO,25,25,24.3,3.7,6.4,0.578,0.1,0.4,0.3,3.6,6,0.596,0.587,1.8,2.1,0.865,1.8,3.6,5.4,2,0.8,0.7,1.1,3.2,9.4
459,Ante Zizic\zizican01,C,22,CLE,18,0,8.9,1.3,2.6,0.5,0,0,,1.3,2.6,0.5,0.5,0.8,1.3,0.625,1.1,1.8,2.9,0.3,0.1,0.1,0.9,1.2,3.4
460,Ivica Zubac\zubaciv01,C,21,LAL,8,0,6.8,0.6,1.8,0.357,0,0,,0.6,1.8,0.357,0.357,0.5,0.5,1,1.3,1.8,3,0.3,0.1,0.4,0.5,1.5,1.8
